ISO3,year,D_US,D_EU,D_ON,D_S
BRA,2017,0.0,0.0,0.0,6.0
BRB,2017,0.0,5.999999999994,0.0,4.507129474255123
BWA,2017,0.0,2.999999999997,1.999999999998,2.999999999998
CHE,2017,0.0,6.0,6.0,0.0
CIV,2017,0.0,1.6460176991150441,0.0,3.8812260536383545
CYM,2017,0.0,3.999999999996,0.0,0.0
CYP,2017,0.0,6.0,0.0,6.0
CZE,2017,0.0,6.0,0.0,6.0
DEU,2017,0.0,6.0,0.0,0.0
DMA,2017,0.0,5.999999999994,0.0,4.50753939612502
DNK,2017,0.0,6.0,0.0,0.0
DZA,2017,0.0,3.0344827586206895,0.0,3.9810944227887424
ECU,2017,0.0,5.999999999994,0.0,3.758226024929814
EGY,2017,0.0,3.458650401340786,3.999999999996,4.994455598700778
ESP,2017,0.0,6.0,0.0,0.0
EST,2017,0.0,6.0,2.6930637217194318,6.0
FIN,2017,0.0,6.0,0.0,0.0
FJI,2017,0.0,0.0,0.5079365079365079,1.999999999998
FRA,2017,0.0,6.0,0.0,0.0
FRO,2017,0.0,2.388794906556567,4.999999999998016,3.999999999997758
GBR,2017,0.0,6.0,0.0,0.0
GEO,2017,0.0,5.999999999994,5.999999999999264,4.999999999998
GRC,2017,0.0,6.0,0.0,0.0
GRD,2017,0.0,5.999999999994,0.0,4.50753939612502
GRL,2017,0.0,3.999999999996,0.0,0.0
GUY,2017,0.0,5.999999999994,0.0,4.507129474255123
HRV,2017,0.0,6.0,3.2920353982300883,6.0
HTI,2017,0.0,5.999999999994,0.0,2.999999999997
HUN,2017,0.0,6.0,0.0,6.0
IND,2017,0.0,0.0,3.999999999996,4.999999999999
IRL,2017,0.0,6.0,0.0,0.0
ISL,2017,0.0,6.0,6.0,0.0
ITA,2017,0.0,6.0,0.0,0.0
JAM,2017,0.0,5.999999999994,0.0,4.507129474255123
KEN,2017,0.0,2.4589774078478,0.0,3.7586206896551726
KNA,2017,0.0,5.999999999994,0.0,4.50753939612502
LBN,2017,0.0,2.4690265486725664,3.999999999996,3.4913033040418435
LCA,2017,0.0,5.999999999994,0.0,4.50753939612502
LIE,2017,0.0,6.0,6.0,0.0
LSO,2017,0.0,2.999999999997,1.999999999998,2.999999999998
LTU,2017,0.0,6.0,2.3307182387642156,6.0
LUX,2017,0.0,6.0,0.0,0.0
LVA,2017,0.0,6.0,2.7643374080155687,6.0
MCO,2017,0.0,0.0,0.0,0.0
MDA,2017,0.0,5.999999999994,0.0,5.999999999998508
MDG,2017,0.0,0.0,0.0,3.0
MKD,2017,0.0,2.5396825396825395,2.999999999997,5.999999999999853
MLT,2017,0.0,6.0,0.0,6.0
MNE,2017,0.0,2.999999999997,2.999999999997,6.0
MOZ,2017,0.0,2.999999999997,0.0,2.9999999999979714
MSR,2017,0.0,3.999999999996,0.0,4.50753939612502
MUS,2017,0.0,0.0,0.0,4.999999999999
NAM,2017,0.0,2.999999999997,1.999999999998,4.999999999997
NCL,2017,0.0,3.999999999996,0.0,0.0
NLD,2017,0.0,6.0,0.0,0.0
NOR,2017,0.0,6.0,6.0,0.0
PAK,2017,0.0,0.0,0.0,4.999999999999
PCN,2017,0.0,3.999999999996,0.0,0.0
PHL,2017,0.0,0.0,4.999999999999,5.507936507935508
PNG,2017,0.0,0.0,0.5079365079365079,1.999999999998
POL,2017,0.0,6.0,0.0,6.0
PRT,2017,0.0,6.0,0.0,0.0
PYF,2017,0.0,3.999999999996,0.0,0.0
ROU,2017,0.0,6.0,0.0,6.0
SMR,2017,0.0,0.0,0.0,0.0
SPM,2017,0.0,3.999999999996,0.0,0.0
SRB,2017,0.0,5.264033264033264,4.517241379308862,5.999999999999
SUR,2017,0.0,5.999999999994,0.0,4.5046034000474915
SVK,2017,0.0,6.0,0.0,6.0
SVN,2017,0.0,6.0,2.275862068965517,6.0
SWE,2017,0.0,6.0,0.0,0.0
SWZ,2017,0.0,2.999999999997,1.999999999998,4.999999999998
SYC,2017,0.0,0.0,0.0,2.999999999999
SYR,2017,0.0,0.0,0.0,3.7578735197757895
TCA,2017,0.0,3.999999999996,0.0,0.0
TTO,2017,0.0,5.999999999994,0.0,4.507129474255123
TUN,2017,0.0,2.999999999997,2.999999999997,4.758620689655114
TUR,2017,0.0,3.999999999998,0.0,6.0
TZA,2017,0.0,2.4589774078478,0.0,4.999999999998758
UGA,2017,0.0,2.4589774078478,0.0,3.7586206896551726
UKR,2017,0.0,5.999999999994,5.999999999996,6.0
URY,2017,0.0,0.0,0.0,6.0
VCT,2017,0.0,5.999999999994,0.0,4.50753939612502
WLF,2017,0.0,3.999999999996,0.0,0.0
XKX,2017,0.0,3.0344827586206895,0.0,5.999999999995524
ZAF,2017,0.0,3.999999999998,1.999999999998,4.999999999999
ZWE,2017,0.0,0.0,0.0,4.999999999999
ABW,2018,0.0,3.999999999996,0.0,0.0
AIA,2018,0.0,3.999999999996,0.0,0.0
ALB,2018,0.0,3.0476190476190474,5.2920353982289114,5.999999999998996
AND,2018,0.0,0.0,0.0,0.0
ARM,2018,0.0,5.999999999994,0.0,6.0
ATG,2018,0.0,5.999999999994,0.0,4.50753939612502
AUT,2018,0.0,6.0,0.0,0.0
BEL,2018,0.0,6.0,0.0,0.0
BGR,2018,0.0,6.0,0.0,6.0
BHS,2018,0.0,5.999999999994,0.0,4.507129474255121
BIH,2018,0.0,0.999999999999,2.999999999997,5.999999999998881
BLZ,2018,0.0,5.999999999994,0.0,4.507837516279103
BMU,2018,0.0,3.999999999996,0.0,0.0
BRA,2018,0.0,0.0,0.0,6.0
BRB,2018,0.0,5.999999999994,0.0,4.507129474255123
BWA,2018,0.0,2.999999999997,1.999999999998,2.999999999998
CHE,2018,0.0,6.0,6.0,0.0
CIV,2018,0.0,1.6460176991150441,0.0,3.8812260536383545
CYM,2018,0.0,3.999999999996,0.0,0.0
CYP,2018,0.0,6.0,0.0,6.0
CZE,2018,0.0,6.0,0.0,6.0
DEU,2018,0.0,6.0,0.0,0.0
DMA,2018,0.0,5.999999999994,0.0,4.50753939612502
DNK,2018,0.0,6.0,0.0,0.0
DZA,2018,0.0,3.0344827586206895,0.0,3.9810944227887424
ECU,2018,0.0,5.999999999994,0.0,3.758226024929814
EGY,2018,0.0,3.458650401340786,3.999999999996,4.994455598700778
ESP,2018,0.0,6.0,0.0,0.0
EST,2018,0.0,6.0,2.6930637217194318,6.0
FIN,2018,0.0,6.0,0.0,0.0
FJI,2018,0.0,0.0,0.5079365079365079,1.999999999998
FRA,2018,0.0,6.0,0.0,0.0
FRO,2018,0.0,2.388794906556567,4.999999999998016,3.999999999997758
GBR,2018,0.0,6.0,0.0,0.0
GEO,2018,0.0,5.999999999994,5.999999999999264,5.999999999998
GRC,2018,0.0,6.0,0.0,0.0
GRD,2018,0.0,5.999999999994,0.0,4.50753939612502
GRL,2018,0.0,3.999999999996,0.0,0.0
GUY,2018,0.0,5.999999999994,0.0,4.507129474255123
HRV,2018,0.0,6.0,3.2920353982300883,6.0
HTI,2018,0.0,5.999999999994,0.0,2.999999999997
HUN,2018,0.0,6.0,0.0,6.0
IND,2018,0.0,0.0,3.999999999996,4.999999999999
IRL,2018,0.0,6.0,0.0,0.0
ISL,2018,0.0,6.0,6.0,0.0
ITA,2018,0.0,6.0,0.0,0.0
JAM,2018,0.0,5.999999999994,0.0,4.507129474255123
KEN,2018,0.0,2.4589774078478,0.0,3.7586206896551726
KNA,2018,0.0,5.999999999994,0.0,4.50753939612502
LBN,2018,0.0,2.4690265486725664,3.999999999996,3.4913033040418435
LCA,2018,0.0,5.999999999994,0.0,4.50753939612502
LIE,2018,0.0,6.0,6.0,0.0
LSO,2018,0.0,2.999999999997,1.999999999998,2.999999999998
LTU,2018,0.0,6.0,2.3307182387642156,6.0
LUX,2018,0.0,6.0,0.0,0.0
LVA,2018,0.0,6.0,2.7643374080155687,6.0
MCO,2018,0.0,0.0,0.0,0.0
MDA,2018,0.0,5.999999999994,0.0,5.999999999998508
MDG,2018,0.0,0.0,0.0,3.0
MKD,2018,0.0,2.5396825396825395,2.999999999997,5.999999999999853
MLT,2018,0.0,6.0,0.0,6.0
MNE,2018,0.0,2.999999999997,2.999999999997,6.0
MOZ,2018,0.0,2.999999999997,0.0,2.9999999999979714
MSR,2018,0.0,3.999999999996,0.0,4.50753939612502
MUS,2018,0.0,0.0,0.0,4.999999999999
NAM,2018,0.0,2.999999999997,1.999999999998,4.999999999997
NCL,2018,0.0,3.999999999996,0.0,0.0
NLD,2018,0.0,6.0,0.0,0.0
NOR,2018,0.0,6.0,6.0,0.0
PAK,2018,0.0,0.0,0.0,4.999999999999
PCN,2018,0.0,3.999999999996,0.0,0.0
PHL,2018,0.0,0.0,5.999999999999,5.507936507935508
PNG,2018,0.0,0.0,0.5079365079365079,1.999999999998
POL,2018,0.0,6.0,0.0,6.0
PRT,2018,0.0,6.0,0.0,0.0
PYF,2018,0.0,3.999999999996,0.0,0.0
ROU,2018,0.0,6.0,0.0,6.0
SMR,2018,0.0,0.0,0.0,0.0
SPM,2018,0.0,3.999999999996,0.0,0.0
SRB,2018,0.0,5.264033264033264,4.517241379308862,5.999999999999
SUR,2018,0.0,5.999999999994,0.0,4.5046034000474915
SVK,2018,0.0,6.0,0.0,6.0
SVN,2018,0.0,6.0,2.275862068965517,6.0
SWE,2018,0.0,6.0,0.0,0.0
SWZ,2018,0.0,2.999999999997,1.999999999998,4.999999999998
SYC,2018,0.0,0.0,0.0,2.999999999999
SYR,2018,0.0,0.0,0.0,3.7578735197757895
TCA,2018,0.0,3.999999999996,0.0,0.0
TTO,2018,0.0,5.999999999994,0.0,4.507129474255123
TUN,2018,0.0,2.999999999997,2.999999999997,4.758620689655114
TUR,2018,0.0,3.999999999998,0.0,6.0
TZA,2018,0.0,2.4589774078478,0.0,4.999999999998758
UGA,2018,0.0,2.4589774078478,0.0,3.7586206896551726
UKR,2018,0.0,5.999999999994,5.999999999996,6.0
URY,2018,0.0,0.0,0.0,6.0
VCT,2018,0.0,5.999999999994,0.0,4.50753939612502
WLF,2018,0.0,3.999999999996,0.0,0.0
WSM,2018,0.0,0.0,0.5079365079365079,1.999999999998
XKX,2018,0.0,3.0344827586206895,0.0,5.999999999995524
ZAF,2018,0.0,3.999999999998,1.999999999998,4.999999999999
ZWE,2018,0.0,0.0,0.0,4.999999999999
ABW,2019,0.0,3.999999999996,0.0,0.0
AIA,2019,0.0,3.999999999996,0.0,0.0
ALB,2019,0.0,3.0476190476190474,5.2920353982289114,5.999999999998996
AND,2019,0.0,0.0,0.0,0.0
ARM,2019,0.0,5.999999999994,0.0,6.0
ATG,2019,0.0,5.999999999994,0.0,4.50753939612502
AUT,2019,0.0,6.0,0.0,0.0
BEL,2019,0.0,6.0,0.0,0.0
BGR,2019,0.0,6.0,0.0,6.0
BHS,2019,0.0,5.999999999994,0.0,4.507129474255121
BIH,2019,0.0,0.999999999999,2.999999999997,5.999999999998881
BLZ,2019,0.0,5.999999999994,0.0,4.507837516279103
BMU,2019,0.0,3.999999999996,0.0,0.0
BRA,2019,0.0,0.0,0.0,6.0
BRB,2019,0.0,5.999999999994,0.0,4.507129474255123
BWA,2019,0.0,2.999999999997,1.999999999998,2.999999999998
CHE,2019,0.0,6.0,6.0,0.0
CIV,2019,0.0,1.6460176991150441,0.0,3.8812260536383545
COM,2019,0.0,0.0,0.0,3.0
CYM,2019,0.0,3.999999999996,0.0,0.0
CYP,2019,0.0,6.0,0.0,6.0
CZE,2019,0.0,6.0,0.0,6.0
DEU,2019,0.0,6.0,0.0,0.0
DMA,2019,0.0,5.999999999994,0.0,4.50753939612502
DNK,2019,0.0,6.0,0.0,0.0
DZA,2019,0.0,3.0344827586206895,0.0,3.9810944227887424
ECU,2019,0.0,5.999999999994,0.0,3.758226024929814
EGY,2019,0.0,3.458650401340786,3.999999999996,4.994455598700778
ESP,2019,0.0,6.0,0.0,0.0
EST,2019,0.0,6.0,2.6930637217194318,6.0
FIN,2019,0.0,6.0,0.0,0.0
FJI,2019,0.0,0.0,0.5079365079365079,1.999999999998
FRA,2019,0.0,6.0,0.0,0.0
FRO,2019,0.0,2.388794906556567,4.999999999998016,3.999999999997758
GBR,2019,0.0,6.0,0.0,0.0
GEO,2019,0.0,5.999999999994,5.999999999999264,5.999999999999
GRC,2019,0.0,6.0,0.0,0.0
GRD,2019,0.0,5.999999999994,0.0,4.50753939612502
GRL,2019,0.0,3.999999999996,0.0,0.0
GUY,2019,0.0,5.999999999994,0.0,4.507129474255123
HRV,2019,0.0,6.0,3.2920353982300883,6.0
HTI,2019,0.0,5.999999999994,0.0,2.999999999997
HUN,2019,0.0,6.0,0.0,6.0
IND,2019,0.0,0.0,3.999999999996,4.999999999999
IRL,2019,0.0,6.0,0.0,0.0
ISL,2019,0.0,6.0,6.0,0.0
ITA,2019,0.0,6.0,0.0,0.0
JAM,2019,0.0,5.999999999994,0.0,4.507129474255123
JPN,2019,0.0,5.999999999994,6.0,0.0
KEN,2019,0.0,2.4589774078478,0.0,3.7586206896551726
KNA,2019,0.0,5.999999999994,0.0,4.50753939612502
LBN,2019,0.0,2.4690265486725664,3.999999999996,3.4913033040418435
LCA,2019,0.0,5.999999999994,0.0,4.50753939612502
LIE,2019,0.0,6.0,6.0,0.0
LSO,2019,0.0,2.999999999997,1.999999999998,2.999999999998
LTU,2019,0.0,6.0,2.3307182387642156,6.0
LUX,2019,0.0,6.0,0.0,0.0
LVA,2019,0.0,6.0,2.7643374080155687,6.0
MCO,2019,0.0,0.0,0.0,0.0
MDA,2019,0.0,5.999999999994,0.0,5.999999999998508
MDG,2019,0.0,0.0,0.0,3.0
MKD,2019,0.0,2.5396825396825395,2.999999999997,5.999999999999853
MLT,2019,0.0,6.0,0.0,6.0
MNE,2019,0.0,2.999999999997,2.999999999997,6.0
MOZ,2019,0.0,2.999999999997,0.0,2.9999999999979714
MSR,2019,0.0,3.999999999996,0.0,4.50753939612502
MUS,2019,0.0,0.0,0.0,4.999999999999
NAM,2019,0.0,2.999999999997,1.999999999998,4.999999999997
NCL,2019,0.0,3.999999999996,0.0,0.0
NLD,2019,0.0,6.0,0.0,0.0
NOR,2019,0.0,6.0,6.0,0.0
PAK,2019,0.0,0.0,0.0,4.999999999999
PCN,2019,0.0,3.999999999996,0.0,0.0
PHL,2019,0.0,0.0,5.999999999999,5.507936507935508
PNG,2019,0.0,0.0,0.5079365079365079,1.999999999998
POL,2019,0.0,6.0,0.0,6.0
PRT,2019,0.0,6.0,0.0,0.0
PYF,2019,0.0,3.999999999996,0.0,0.0
ROU,2019,0.0,6.0,0.0,6.0
SMR,2019,0.0,0.0,0.0,0.0
SPM,2019,0.0,3.999999999996,0.0,0.0
SRB,2019,0.0,5.264033264033264,4.517241379308862,5.999999999999
SUR,2019,0.0,5.999999999994,0.0,4.5046034000474915
SVK,2019,0.0,6.0,0.0,6.0
SVN,2019,0.0,6.0,2.275862068965517,6.0
SWE,2019,0.0,6.0,0.0,0.0
SWZ,2019,0.0,2.999999999997,1.999999999998,4.999999999998
SYC,2019,0.0,0.0,0.0,2.999999999999
SYR,2019,0.0,0.0,0.0,3.7578735197757895
TCA,2019,0.0,3.999999999996,0.0,0.0
TTO,2019,0.0,5.999999999994,0.0,4.507129474255123
TUN,2019,0.0,2.999999999997,2.999999999997,4.758620689655114
TUR,2019,0.0,3.999999999998,0.0,6.0
TZA,2019,0.0,2.4589774078478,0.0,4.999999999998758
UGA,2019,0.0,2.4589774078478,0.0,3.7586206896551726
UKR,2019,0.0,5.999999999994,5.999999999996,6.0
URY,2019,0.0,0.0,0.0,6.0
VCT,2019,0.0,5.999999999994,0.0,4.50753939612502
WLF,2019,0.0,3.999999999996,0.0,0.0
WSM,2019,0.0,0.0,0.5079365079365079,1.999999999998
XKX,2019,0.0,3.0344827586206895,0.0,5.999999999998
ZAF,2019,0.0,3.999999999998,1.999999999998,4.999999999999
ZWE,2019,0.0,0.0,0.0,4.999999999999
ABW,2020,0.0,3.999999999996,0.0,0.0
AIA,2020,0.0,3.999999999996,0.0,0.0
ALB,2020,0.0,3.0476190476190474,5.2920353982289114,5.999999999998996
AND,2020,0.0,0.0,0.0,0.0
ARM,2020,0.0,5.999999999994,0.0,6.0
ATG,2020,0.0,5.999999999994,0.0,4.50753939612502
AUT,2020,0.0,6.0,0.0,0.0
BEL,2020,0.0,6.0,0.0,0.0
BGR,2020,0.0,6.0,0.0,6.0
BHS,2020,0.0,5.999999999994,0.0,4.507129474255121
BIH,2020,0.0,0.999999999999,2.999999999997,5.999999999998881
BLZ,2020,0.0,5.999999999994,0.0,4.507837516279103
BMU,2020,0.0,3.999999999996,0.0,0.0
BRA,2020,0.0,0.0,0.0,6.0
BRB,2020,0.0,5.999999999994,0.0,4.507129474255123
BWA,2020,0.0,2.999999999997,1.999999999998,3.999999999998
CHE,2020,0.0,6.0,6.0,0.0
CIV,2020,0.0,1.6460176991150441,0.0,3.999999999999389
COM,2020,0.0,0.0,0.0,3.999999999999
CYM,2020,0.0,3.999999999996,0.0,0.0
CYP,2020,0.0,6.0,0.0,6.0
CZE,2020,0.0,6.0,0.0,6.0
DEU,2020,0.0,6.0,0.0,0.0
DMA,2020,0.0,5.999999999994,0.0,4.50753939612502
DNK,2020,0.0,6.0,0.0,0.0
DZA,2020,0.0,3.0344827586206895,0.0,3.9930797581787663
ECU,2020,0.0,5.999999999994,5.999999999994,3.758226024929814
EGY,2020,0.0,3.458650401340786,3.999999999996,4.999999999998995
ESP,2020,0.0,6.0,0.0,0.0
EST,2020,0.0,6.0,2.6930637217194318,6.0
FIN,2020,0.0,6.0,0.0,0.0
FJI,2020,0.0,0.0,0.5079365079365079,1.999999999998
FRA,2020,0.0,6.0,0.0,0.0
FRO,2020,0.0,2.388794906556567,4.999999999998016,3.999999999997758
GBR,2020,0.0,6.0,0.0,0.0
GEO,2020,0.0,5.999999999994,5.999999999999264,5.999999999999
GRC,2020,0.0,6.0,0.0,0.0
GRD,2020,0.0,5.999999999994,0.0,4.50753939612502
GRL,2020,0.0,3.999999999996,0.0,0.0
GUY,2020,0.0,5.999999999994,0.0,4.507129474255123
HRV,2020,0.0,6.0,3.2920353982300883,6.0
HTI,2020,0.0,5.999999999994,0.0,2.999999999997
HUN,2020,0.0,6.0,0.0,6.0
IND,2020,0.0,0.0,3.999999999996,4.999999999999
IRL,2020,0.0,6.0,0.0,0.0
ISL,2020,0.0,6.0,6.0,0.0
ITA,2020,0.0,6.0,0.0,0.0
JAM,2020,0.0,5.999999999994,0.0,4.507129474255123
KAZ,2020,0.0,0.0,0.0,6.0
KEN,2020,0.0,2.4589774078478,0.0,3.9999999999997584
KNA,2020,0.0,5.999999999994,0.0,4.50753939612502
LBN,2020,0.0,2.4690265486725664,3.999999999996,3.4913033040418435
LCA,2020,0.0,5.999999999994,0.0,4.50753939612502
LIE,2020,0.0,6.0,6.0,0.0
LSO,2020,0.0,2.999999999997,1.999999999998,3.999999999998
LTU,2020,0.0,6.0,2.3307182387642156,6.0
LUX,2020,0.0,6.0,0.0,0.0
LVA,2020,0.0,6.0,2.7643374080155687,6.0
MCO,2020,0.0,0.0,0.0,0.0
MDA,2020,0.0,5.999999999994,0.0,5.999999999998508
MDG,2020,0.0,0.0,0.0,3.999999999999
MKD,2020,0.0,2.5396825396825395,2.999999999997,5.999999999999853
MLT,2020,0.0,6.0,0.0,6.0
MNE,2020,0.0,2.999999999997,2.999999999997,6.0
MOZ,2020,0.0,2.999999999997,0.0,3.999999999998
